2025-09-05 17:32:21, 28.63

2025-09-05 17:32:21, 29.17

2025-09-05 17:32:21, 25.09

2025-09-05 17:32:21, 24.27

2025-09-05 17:32:21, 23.19

2025-09-05 17:32:21, 23.99

2025-09-05 17:32:21, 26.10

2025-09-05 17:32:21, 29.22

2025-09-05 17:32:21, 20.81

2025-09-05 17:32:21, 28.96

2025-09-05 17:32:21, 28.71

2025-09-05 17:32:21, 25.19

2025-09-05 17:32:21, 24.68

2025-09-05 17:32:21, 25.71

2025-09-05 17:32:21, 25.26

2025-09-05 17:32:21, 29.33

2025-09-05 17:32:21, 25.44

2025-09-05 17:32:21, 29.62

2025-09-05 17:32:21, 23.65

2025-09-05 17:32:21, 27.72

2025-09-05 17:32:21, 28.01

2025-09-05 17:32:21, 24.37

2025-09-05 17:32:21, 21.31

2025-09-05 17:32:21, 27.10

2025-09-05 17:32:21, 25.07

2025-09-05 17:32:21, 25.60

2025-09-05 17:32:21, 25.82

2025-09-05 17:32:21, 22.19

2025-09-05 17:32:21, 21.69

2025-09-05 17:32:21, 26.89

2025-09-05 17:32:21, 22.01

2025-09-05 17:32:21, 20.01

2025-09-05 17:32:21, 20.69

2025-09-05 17:32:21, 27.53

2025-09-05 17:32:21, 20.39

2025-09-05 17:32:21, 21.23

2025-09-05 17:32:21, 23.61

2025-09-05 17:32:21, 23.04

2025-09-05 17:32:21, 29.76

2025-09-05 17:32:21, 25.32

2025-09-05 17:32:21, 23.48

2025-09-05 17:32:21, 27.65

2025-09-05 17:32:21, 25.94

2025-09-05 17:32:21, 29.35

2025-09-05 17:32:21, 23.28

2025-09-05 17:32:21, 29.34

2025-09-05 17:32:21, 27.06

2025-09-05 17:32:21, 28.43

2025-09-05 17:32:21, 22.75

2025-09-05 17:32:21, 23.02

2025-09-05 17:32:21, 27.25

2025-09-05 17:32:21, 25.49

2025-09-05 17:32:21, 22.50

2025-09-05 17:32:21, 27.31

2025-09-05 17:32:21, 21.80

2025-09-05 17:32:21, 25.55

2025-09-05 17:32:21, 24.77

2025-09-05 17:32:21, 21.41

2025-09-05 17:32:21, 20.49

2025-09-05 17:32:21, 26.44

2025-09-05 17:32:21, 27.48

2025-09-05 17:32:21, 29.25

2025-09-05 17:32:21, 29.19

2025-09-05 17:32:21, 27.06

2025-09-05 17:32:21, 27.53

2025-09-05 17:32:21, 25.24

2025-09-05 17:32:21, 24.67

2025-09-05 17:32:21, 27.33

2025-09-05 17:32:21, 26.11

2025-09-05 17:32:21, 26.56

2025-09-05 17:32:21, 21.32

2025-09-05 17:32:21, 20.67

2025-09-05 17:32:21, 24.46

2025-09-05 17:32:21, 25.28

2025-09-05 17:32:21, 28.80

2025-09-05 17:32:21, 26.62

2025-09-05 17:32:21, 20.13

2025-09-05 17:32:21, 26.22

2025-09-05 17:32:21, 24.90

2025-09-05 17:32:21, 25.38

2025-09-05 17:32:21, 20.50

2025-09-05 17:32:21, 29.28

2025-09-05 17:32:21, 28.23

2025-09-05 17:32:21, 24.60

2025-09-05 17:32:21, 29.14

2025-09-05 17:32:21, 25.67

2025-09-05 17:32:21, 26.76

2025-09-05 17:32:21, 23.43

2025-09-05 17:32:21, 28.02

2025-09-05 17:32:21, 22.63

2025-09-05 17:32:21, 22.01

2025-09-05 17:32:21, 20.15

2025-09-05 17:32:21, 23.13

2025-09-05 17:32:21, 28.75

2025-09-05 17:32:21, 23.73

2025-09-05 17:32:21, 24.95

2025-09-05 17:32:21, 29.75

2025-09-05 17:32:21, 20.40

2025-09-05 17:32:21, 23.92

2025-09-05 17:32:21, 27.80

2025-09-05 17:32:21, 20.87

2025-09-05 17:32:21, 28.63

2025-09-05 17:32:21, 24.07

2025-09-05 17:32:22, 29.62

2025-09-05 17:32:22, 22.19

2025-09-05 17:32:22, 24.93

2025-09-05 17:32:22, 20.06

2025-09-05 17:32:22, 26.42

2025-09-05 17:32:22, 21.76

2025-09-05 17:32:22, 21.86

2025-09-05 17:32:22, 22.84

2025-09-05 17:32:22, 28.24

2025-09-05 17:32:22, 28.81

2025-09-05 17:32:22, 26.11

2025-09-05 17:32:22, 21.93

2025-09-05 17:32:22, 27.80

2025-09-05 17:32:22, 23.22

2025-09-05 17:32:22, 21.66

2025-09-05 17:32:22, 25.01

2025-09-05 17:32:22, 27.89

2025-09-05 17:32:22, 22.08

2025-09-05 17:32:22, 28.32

2025-09-05 17:32:22, 24.04

2025-09-05 17:32:22, 29.65

2025-09-05 17:32:22, 23.13

2025-09-05 17:32:22, 22.57

2025-09-05 17:32:22, 25.55

2025-09-05 17:32:22, 23.89

2025-09-05 17:32:22, 29.62

2025-09-05 17:32:22, 27.46

2025-09-05 17:32:22, 26.61

2025-09-05 17:32:22, 21.62

2025-09-05 17:32:22, 28.82

2025-09-05 17:32:22, 29.76

2025-09-05 17:32:22, 28.50

2025-09-05 17:32:22, 26.17

2025-09-05 17:32:22, 22.36

2025-09-05 17:32:22, 28.21

2025-09-05 17:32:22, 25.77

2025-09-05 17:32:22, 20.90

2025-09-05 17:32:22, 22.93

2025-09-05 17:32:22, 26.31

2025-09-05 17:32:22, 28.21

2025-09-05 17:32:22, 21.43

2025-09-05 17:32:22, 21.51

2025-09-05 17:32:22, 27.66

2025-09-05 17:32:22, 25.11

2025-09-05 17:32:22, 28.02

2025-09-05 17:32:22, 21.69

2025-09-05 17:32:22, 29.59

2025-09-05 17:32:22, 26.28

2025-09-05 17:32:22, 20.57

2025-09-05 17:32:22, 21.44

2025-09-05 17:32:22, 25.53

2025-09-05 17:32:22, 22.39

2025-09-05 17:32:22, 25.28

2025-09-05 17:32:22, 27.58

2025-09-05 17:32:22, 28.25

2025-09-05 17:32:22, 28.00

2025-09-05 17:32:22, 21.90

2025-09-05 17:32:22, 25.46

2025-09-05 17:32:22, 22.98

2025-09-05 17:32:22, 28.37

2025-09-05 17:32:22, 24.03

2025-09-05 17:32:22, 29.83

2025-09-05 17:32:22, 29.94

2025-09-05 17:32:22, 20.89

2025-09-05 17:32:22, 27.18

2025-09-05 17:32:22, 20.49

2025-09-05 17:32:22, 26.21

2025-09-05 17:32:22, 26.53

2025-09-05 17:32:22, 25.22

2025-09-05 17:32:22, 26.25

2025-09-05 17:32:22, 20.66

2025-09-05 17:32:22, 26.47

2025-09-05 17:32:22, 24.86

2025-09-05 17:32:22, 23.99

2025-09-05 17:32:22, 26.72

2025-09-05 17:32:22, 20.03

2025-09-05 17:32:22, 26.33

2025-09-05 17:32:22, 21.23

2025-09-05 17:32:22, 25.73

2025-09-05 17:32:22, 26.20

2025-09-05 17:32:22, 25.46

2025-09-05 17:32:22, 29.61

2025-09-05 17:32:22, 21.71

2025-09-05 17:32:22, 29.11

2025-09-05 17:32:22, 29.16

2025-09-05 17:32:22, 27.04

2025-09-05 17:32:22, 21.32

2025-09-05 17:32:22, 22.01

2025-09-05 17:32:22, 25.34

2025-09-05 17:32:22, 26.59

2025-09-05 17:32:22, 24.65

2025-09-05 17:32:22, 29.77

2025-09-05 17:32:22, 27.92

2025-09-05 17:32:22, 23.26

2025-09-05 17:32:22, 25.67

2025-09-05 17:32:22, 24.80

2025-09-05 17:32:22, 21.53

2025-09-05 17:32:22, 25.96

2025-09-05 17:32:22, 23.67

2025-09-05 17:32:22, 21.77

2025-09-05 17:32:22, 21.88

2025-09-05 17:32:22, 20.76

2025-09-05 17:32:22, 24.49

2025-09-05 17:32:22, 25.34

2025-09-05 17:32:22, 20.74

2025-09-05 17:32:22, 23.70

2025-09-05 17:32:22, 22.47

2025-09-05 17:32:22, 22.86

2025-09-05 17:32:22, 28.27

2025-09-05 17:32:22, 27.68

2025-09-05 17:32:22, 29.36

2025-09-05 17:32:22, 21.15

2025-09-05 17:32:22, 29.11

2025-09-05 17:32:22, 28.76

2025-09-05 17:32:22, 29.73

2025-09-05 17:32:22, 21.22

2025-09-05 17:32:22, 21.09

2025-09-05 17:32:22, 20.65

2025-09-05 17:32:22, 25.11

2025-09-05 17:32:22, 20.70

2025-09-05 17:32:22, 27.69

2025-09-05 17:32:22, 24.91

2025-09-05 17:32:22, 27.26

2025-09-05 17:32:22, 20.57

2025-09-05 17:32:22, 25.17

2025-09-05 17:32:22, 24.24

2025-09-05 17:32:22, 29.19

2025-09-05 17:32:22, 23.37

2025-09-05 17:32:22, 20.81

2025-09-05 17:32:22, 29.24

2025-09-05 17:32:22, 25.02

2025-09-05 17:32:22, 22.49

2025-09-05 17:32:22, 25.07

2025-09-05 17:32:22, 29.22

2025-09-05 17:32:22, 23.58

2025-09-05 17:32:22, 22.93

2025-09-05 17:32:22, 28.85

2025-09-05 17:32:22, 23.53

2025-09-05 17:32:22, 29.07

2025-09-05 17:32:22, 27.29

2025-09-05 17:32:22, 23.63

2025-09-05 17:32:22, 25.28

2025-09-05 17:32:22, 29.89

2025-09-05 17:32:22, 26.92

2025-09-05 17:32:22, 27.31

2025-09-05 17:32:22, 27.99

2025-09-05 17:32:22, 22.56

2025-09-05 17:32:22, 25.75

2025-09-05 17:32:22, 27.52

2025-09-05 17:32:22, 28.98

2025-09-05 17:32:22, 28.70

2025-09-05 17:32:22, 29.31

2025-09-05 17:32:22, 24.38

2025-09-05 17:32:22, 25.13

2025-09-05 17:32:22, 27.41

2025-09-05 17:32:22, 29.28

